episode_key,sequence_id,athlete_name,episode_id,path_signature,step_index,step_hidden_state,step_observed_feature,confidence
52::Садуакасов Н.Р.::3::138,52::Садуакасов Н.Р.,Садуакасов Н.Р.,3,S1->S2->S3->O0,4,O,O0,1.0
52::Садуакасов Н.Р.::4::139,52::Садуакасов Н.Р.,Садуакасов Н.Р.,4,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
52::Садуакасов Н.Р.::4::139,52::Садуакасов Н.Р.,Садуакасов Н.Р.,4,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
52::Садуакасов Н.Р.::4::139,52::Садуакасов Н.Р.,Садуакасов Н.Р.,4,S1->S2->S3->O0,3,S3,x_s3_vup=5.0000,1.0
52::Садуакасов Н.Р.::4::139,52::Садуакасов Н.Р.,Садуакасов Н.Р.,4,S1->S2->S3->O0,4,O,O0,1.0
52::Садуакасов Н.Р.::5::140,52::Садуакасов Н.Р.,Садуакасов Н.Р.,5,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
52::Садуакасов Н.Р.::5::140,52::Садуакасов Н.Р.,Садуакасов Н.Р.,5,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=3.0000;hooks=0.0000;posts=0.0000,1.0
52::Садуакасов Н.Р.::5::140,52::Садуакасов Н.Р.,Садуакасов Н.Р.,5,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
52::Садуакасов Н.Р.::5::140,52::Садуакасов Н.Р.,Садуакасов Н.Р.,5,S1->S2->S3->O0,4,O,O0,1.0
52::Садуакасов Н.Р.::6::141,52::Садуакасов Н.Р.,Садуакасов Н.Р.,6,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
52::Садуакасов Н.Р.::6::141,52::Садуакасов Н.Р.,Садуакасов Н.Р.,6,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
52::Садуакасов Н.Р.::6::141,52::Садуакасов Н.Р.,Садуакасов Н.Р.,6,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
52::Садуакасов Н.Р.::6::141,52::Садуакасов Н.Р.,Садуакасов Н.Р.,6,S1->S2->S3->O0,4,O,O0,1.0
52::Садуакасов Н.Р.::7::142,52::Садуакасов Н.Р.,Садуакасов Н.Р.,7,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
52::Садуакасов Н.Р.::7::142,52::Садуакасов Н.Р.,Садуакасов Н.Р.,7,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
52::Садуакасов Н.Р.::7::142,52::Садуакасов Н.Р.,Садуакасов Н.Р.,7,S1->S2->S3->O0,3,S3,x_s3_vup=5.0000,1.0
52::Садуакасов Н.Р.::7::142,52::Садуакасов Н.Р.,Садуакасов Н.Р.,7,S1->S2->S3->O0,4,O,O0,1.0
52::Садуакасов Н.Р.::8::143,52::Садуакасов Н.Р.,Садуакасов Н.Р.,8,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
52::Садуакасов Н.Р.::8::143,52::Садуакасов Н.Р.,Садуакасов Н.Р.,8,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
52::Садуакасов Н.Р.::8::143,52::Садуакасов Н.Р.,Садуакасов Н.Р.,8,S1->S2->S3->O0,3,S3,x_s3_vup=5.0000,1.0
52::Садуакасов Н.Р.::8::143,52::Садуакасов Н.Р.,Садуакасов Н.Р.,8,S1->S2->S3->O0,4,O,O0,1.0
52::Садуакасов Н.Р.::9::144,52::Садуакасов Н.Р.,Садуакасов Н.Р.,9,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
52::Садуакасов Н.Р.::9::144,52::Садуакасов Н.Р.,Садуакасов Н.Р.,9,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
52::Садуакасов Н.Р.::9::144,52::Садуакасов Н.Р.,Садуакасов Н.Р.,9,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
52::Садуакасов Н.Р.::9::144,52::Садуакасов Н.Р.,Садуакасов Н.Р.,9,S1->S2->S3->O0,4,O,O0,1.0
52::Тлишев Х.А.::1::145,52::Тлишев Х.А.,Тлишев Х.А.,1,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
52::Тлишев Х.А.::1::145,52::Тлишев Х.А.,Тлишев Х.А.,1,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
52::Тлишев Х.А.::1::145,52::Тлишев Х.А.,Тлишев Х.А.,1,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
52::Тлишев Х.А.::1::145,52::Тлишев Х.А.,Тлишев Х.А.,1,S1->S2->S3->O0,4,O,O0,1.0
52::Тлишев Х.А.::2::146,52::Тлишев Х.А.,Тлишев Х.А.,2,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
52::Тлишев Х.А.::2::146,52::Тлишев Х.А.,Тлишев Х.А.,2,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
52::Тлишев Х.А.::2::146,52::Тлишев Х.А.,Тлишев Х.А.,2,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
52::Тлишев Х.А.::2::146,52::Тлишев Х.А.,Тлишев Х.А.,2,S1->S2->S3->O0,4,O,O0,1.0
52::Тлишев Х.А.::3::147,52::Тлишев Х.А.,Тлишев Х.А.,3,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
52::Тлишев Х.А.::3::147,52::Тлишев Х.А.,Тлишев Х.А.,3,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
52::Тлишев Х.А.::3::147,52::Тлишев Х.А.,Тлишев Х.А.,3,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
52::Тлишев Х.А.::3::147,52::Тлишев Х.А.,Тлишев Х.А.,3,S1->S2->S3->O0,4,O,O0,1.0
52::Тлишев Х.А.::4::148,52::Тлишев Х.А.,Тлишев Х.А.,4,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
52::Тлишев Х.А.::4::148,52::Тлишев Х.А.,Тлишев Х.А.,4,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
52::Тлишев Х.А.::4::148,52::Тлишев Х.А.,Тлишев Х.А.,4,S1->S2->S3->O0,3,S3,x_s3_vup=5.0000,1.0
52::Тлишев Х.А.::4::148,52::Тлишев Х.А.,Тлишев Х.А.,4,S1->S2->S3->O0,4,O,O0,1.0
52::Тлишев Х.А.::5::149,52::Тлишев Х.А.,Тлишев Х.А.,5,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
52::Тлишев Х.А.::5::149,52::Тлишев Х.А.,Тлишев Х.А.,5,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
52::Тлишев Х.А.::5::149,52::Тлишев Х.А.,Тлишев Х.А.,5,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
52::Тлишев Х.А.::5::149,52::Тлишев Х.А.,Тлишев Х.А.,5,S1->S2->S3->O0,4,O,O0,1.0
52::Тлишев Х.А.::6::150,52::Тлишев Х.А.,Тлишев Х.А.,6,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
52::Тлишев Х.А.::6::150,52::Тлишев Х.А.,Тлишев Х.А.,6,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
52::Тлишев Х.А.::6::150,52::Тлишев Х.А.,Тлишев Х.А.,6,S1->S2->S3->O0,3,S3,x_s3_vup=5.0000,1.0
52::Тлишев Х.А.::6::150,52::Тлишев Х.А.,Тлишев Х.А.,6,S1->S2->S3->O0,4,O,O0,1.0
52::Тлишев Х.А.::7::151,52::Тлишев Х.А.,Тлишев Х.А.,7,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
52::Тлишев Х.А.::7::151,52::Тлишев Х.А.,Тлишев Х.А.,7,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
52::Тлишев Х.А.::7::151,52::Тлишев Х.А.,Тлишев Х.А.,7,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
52::Тлишев Х.А.::7::151,52::Тлишев Х.А.,Тлишев Х.А.,7,S1->S2->S3->O0,4,O,O0,1.0
52::Тлишев Х.А.::8::152,52::Тлишев Х.А.,Тлишев Х.А.,8,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
52::Тлишев Х.А.::8::152,52::Тлишев Х.А.,Тлишев Х.А.,8,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
52::Тлишев Х.А.::8::152,52::Тлишев Х.А.,Тлишев Х.А.,8,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
52::Тлишев Х.А.::8::152,52::Тлишев Х.А.,Тлишев Х.А.,8,S1->S2->S3->O0,4,O,O0,1.0
52::Тлишев Х.А.::9::153,52::Тлишев Х.А.,Тлишев Х.А.,9,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
52::Тлишев Х.А.::9::153,52::Тлишев Х.А.,Тлишев Х.А.,9,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
52::Тлишев Х.А.::9::153,52::Тлишев Х.А.,Тлишев Х.А.,9,S1->S2->S3->O0,3,S3,x_s3_vup=5.0000,1.0
52::Тлишев Х.А.::9::153,52::Тлишев Х.А.,Тлишев Х.А.,9,S1->S2->S3->O0,4,O,O0,1.0
57::Цику Р.А.::1::154,57::Цику Р.А.,Цику Р.А.,1,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
57::Цику Р.А.::1::154,57::Цику Р.А.,Цику Р.А.,1,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
57::Цику Р.А.::1::154,57::Цику Р.А.,Цику Р.А.,1,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
57::Цику Р.А.::1::154,57::Цику Р.А.,Цику Р.А.,1,S1->S2->S3->O0,4,O,O0,1.0
57::Цику Р.А.::2::155,57::Цику Р.А.,Цику Р.А.,2,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
57::Цику Р.А.::2::155,57::Цику Р.А.,Цику Р.А.,2,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
57::Цику Р.А.::2::155,57::Цику Р.А.,Цику Р.А.,2,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
57::Цику Р.А.::2::155,57::Цику Р.А.,Цику Р.А.,2,S1->S2->S3->O0,4,O,O0,1.0
57::Цику Р.А.::3::156,57::Цику Р.А.,Цику Р.А.,3,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
57::Цику Р.А.::3::156,57::Цику Р.А.,Цику Р.А.,3,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
57::Цику Р.А.::3::156,57::Цику Р.А.,Цику Р.А.,3,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
57::Цику Р.А.::3::156,57::Цику Р.А.,Цику Р.А.,3,S1->S2->S3->O0,4,O,O0,1.0
57::Цику Р.А.::4::157,57::Цику Р.А.,Цику Р.А.,4,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
57::Цику Р.А.::4::157,57::Цику Р.А.,Цику Р.А.,4,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
57::Цику Р.А.::4::157,57::Цику Р.А.,Цику Р.А.,4,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
57::Цику Р.А.::4::157,57::Цику Р.А.,Цику Р.А.,4,S1->S2->S3->O0,4,O,O0,1.0
57::Цику Р.А.::5::158,57::Цику Р.А.,Цику Р.А.,5,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
57::Цику Р.А.::5::158,57::Цику Р.А.,Цику Р.А.,5,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
57::Цику Р.А.::5::158,57::Цику Р.А.,Цику Р.А.,5,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
57::Цику Р.А.::5::158,57::Цику Р.А.,Цику Р.А.,5,S1->S2->S3->O0,4,O,O0,1.0
57::Цику Р.А.::6::159,57::Цику Р.А.,Цику Р.А.,6,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
57::Цику Р.А.::6::159,57::Цику Р.А.,Цику Р.А.,6,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
57::Цику Р.А.::6::159,57::Цику Р.А.,Цику Р.А.,6,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
57::Цику Р.А.::6::159,57::Цику Р.А.,Цику Р.А.,6,S1->S2->S3->O0,4,O,O0,1.0
57::Цику Р.А.::7::160,57::Цику Р.А.,Цику Р.А.,7,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
57::Цику Р.А.::7::160,57::Цику Р.А.,Цику Р.А.,7,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
57::Цику Р.А.::7::160,57::Цику Р.А.,Цику Р.А.,7,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
57::Цику Р.А.::7::160,57::Цику Р.А.,Цику Р.А.,7,S1->S2->S3->O0,4,O,O0,1.0
57::Цику Р.А.::8::161,57::Цику Р.А.,Цику Р.А.,8,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
57::Цику Р.А.::8::161,57::Цику Р.А.,Цику Р.А.,8,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
57::Цику Р.А.::8::161,57::Цику Р.А.,Цику Р.А.,8,S1->S2->S3->O0,3,S3,x_s3_vup=5.0000,1.0
57::Цику Р.А.::8::161,57::Цику Р.А.,Цику Р.А.,8,S1->S2->S3->O0,4,O,O0,1.0
57::Гамбарян А.А.::1::162,57::Гамбарян А.А.,Гамбарян А.А.,1,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
57::Гамбарян А.А.::1::162,57::Гамбарян А.А.,Гамбарян А.А.,1,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
57::Гамбарян А.А.::1::162,57::Гамбарян А.А.,Гамбарян А.А.,1,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
57::Гамбарян А.А.::1::162,57::Гамбарян А.А.,Гамбарян А.А.,1,S1->S2->S3->O0,4,O,O0,1.0
57::Гамбарян А.А.::2::163,57::Гамбарян А.А.,Гамбарян А.А.,2,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
57::Гамбарян А.А.::2::163,57::Гамбарян А.А.,Гамбарян А.А.,2,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
57::Гамбарян А.А.::2::163,57::Гамбарян А.А.,Гамбарян А.А.,2,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
57::Гамбарян А.А.::2::163,57::Гамбарян А.А.,Гамбарян А.А.,2,S1->S2->S3->O0,4,O,O0,1.0
57::Гамбарян А.А.::3::164,57::Гамбарян А.А.,Гамбарян А.А.,3,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
57::Гамбарян А.А.::3::164,57::Гамбарян А.А.,Гамбарян А.А.,3,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
57::Гамбарян А.А.::3::164,57::Гамбарян А.А.,Гамбарян А.А.,3,S1->S2->S3->O0,3,S3,x_s3_vup=5.0000,1.0
57::Гамбарян А.А.::3::164,57::Гамбарян А.А.,Гамбарян А.А.,3,S1->S2->S3->O0,4,O,O0,1.0
57::Гамбарян А.А.::4::165,57::Гамбарян А.А.,Гамбарян А.А.,4,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
57::Гамбарян А.А.::4::165,57::Гамбарян А.А.,Гамбарян А.А.,4,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
57::Гамбарян А.А.::4::165,57::Гамбарян А.А.,Гамбарян А.А.,4,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
57::Гамбарян А.А.::4::165,57::Гамбарян А.А.,Гамбарян А.А.,4,S1->S2->S3->O0,4,O,O0,1.0
57::Гамбарян А.А.::5::166,57::Гамбарян А.А.,Гамбарян А.А.,5,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
57::Гамбарян А.А.::5::166,57::Гамбарян А.А.,Гамбарян А.А.,5,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
57::Гамбарян А.А.::5::166,57::Гамбарян А.А.,Гамбарян А.А.,5,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
57::Гамбарян А.А.::5::166,57::Гамбарян А.А.,Гамбарян А.А.,5,S1->S2->S3->O0,4,O,O0,1.0
57::Гамбарян А.А.::6::167,57::Гамбарян А.А.,Гамбарян А.А.,6,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
57::Гамбарян А.А.::6::167,57::Гамбарян А.А.,Гамбарян А.А.,6,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
57::Гамбарян А.А.::6::167,57::Гамбарян А.А.,Гамбарян А.А.,6,S1->S2->S3->O0,3,S3,x_s3_vup=5.0000,1.0
57::Гамбарян А.А.::6::167,57::Гамбарян А.А.,Гамбарян А.А.,6,S1->S2->S3->O0,4,O,O0,1.0
57::Гамбарян А.А.::7::168,57::Гамбарян А.А.,Гамбарян А.А.,7,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
57::Гамбарян А.А.::7::168,57::Гамбарян А.А.,Гамбарян А.А.,7,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
57::Гамбарян А.А.::7::168,57::Гамбарян А.А.,Гамбарян А.А.,7,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
57::Гамбарян А.А.::7::168,57::Гамбарян А.А.,Гамбарян А.А.,7,S1->S2->S3->O0,4,O,O0,1.0
57::Гамбарян А.А.::8::169,57::Гамбарян А.А.,Гамбарян А.А.,8,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
57::Гамбарян А.А.::8::169,57::Гамбарян А.А.,Гамбарян А.А.,8,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
57::Гамбарян А.А.::8::169,57::Гамбарян А.А.,Гамбарян А.А.,8,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
57::Гамбарян А.А.::8::169,57::Гамбарян А.А.,Гамбарян А.А.,8,S1->S2->S3->O0,4,O,O0,1.0
57::Кыныраков А.Р.::1::170,57::Кыныраков А.Р.,Кыныраков А.Р.,1,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
57::Кыныраков А.Р.::1::170,57::Кыныраков А.Р.,Кыныраков А.Р.,1,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
57::Кыныраков А.Р.::1::170,57::Кыныраков А.Р.,Кыныраков А.Р.,1,S1->S2->S3->O0,3,S3,x_s3_vup=5.0000,1.0
57::Кыныраков А.Р.::1::170,57::Кыныраков А.Р.,Кыныраков А.Р.,1,S1->S2->S3->O0,4,O,O0,1.0
57::Кыныраков А.Р.::2::171,57::Кыныраков А.Р.,Кыныраков А.Р.,2,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
57::Кыныраков А.Р.::2::171,57::Кыныраков А.Р.,Кыныраков А.Р.,2,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
57::Кыныраков А.Р.::2::171,57::Кыныраков А.Р.,Кыныраков А.Р.,2,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
57::Кыныраков А.Р.::2::171,57::Кыныраков А.Р.,Кыныраков А.Р.,2,S1->S2->S3->O0,4,O,O0,1.0
57::Кыныраков А.Р.::3::172,57::Кыныраков А.Р.,Кыныраков А.Р.,3,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
57::Кыныраков А.Р.::3::172,57::Кыныраков А.Р.,Кыныраков А.Р.,3,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
57::Кыныраков А.Р.::3::172,57::Кыныраков А.Р.,Кыныраков А.Р.,3,S1->S2->S3->O0,3,S3,x_s3_vup=5.0000,1.0
57::Кыныраков А.Р.::3::172,57::Кыныраков А.Р.,Кыныраков А.Р.,3,S1->S2->S3->O0,4,O,O0,1.0
57::Кыныраков А.Р.::4::173,57::Кыныраков А.Р.,Кыныраков А.Р.,4,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
57::Кыныраков А.Р.::4::173,57::Кыныраков А.Р.,Кыныраков А.Р.,4,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
57::Кыныраков А.Р.::4::173,57::Кыныраков А.Р.,Кыныраков А.Р.,4,S1->S2->S3->O0,3,S3,x_s3_vup=5.0000,1.0
57::Кыныраков А.Р.::4::173,57::Кыныраков А.Р.,Кыныраков А.Р.,4,S1->S2->S3->O0,4,O,O0,1.0
57::Кыныраков А.Р.::5::174,57::Кыныраков А.Р.,Кыныраков А.Р.,5,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
57::Кыныраков А.Р.::5::174,57::Кыныраков А.Р.,Кыныраков А.Р.,5,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=3.0000;hooks=0.0000;posts=0.0000,1.0
57::Кыныраков А.Р.::5::174,57::Кыныраков А.Р.,Кыныраков А.Р.,5,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
57::Кыныраков А.Р.::5::174,57::Кыныраков А.Р.,Кыныраков А.Р.,5,S1->S2->S3->O0,4,O,O0,1.0
57::Кыныраков А.Р.::6::175,57::Кыныраков А.Р.,Кыныраков А.Р.,6,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
57::Кыныраков А.Р.::6::175,57::Кыныраков А.Р.,Кыныраков А.Р.,6,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
57::Кыныраков А.Р.::6::175,57::Кыныраков А.Р.,Кыныраков А.Р.,6,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
57::Кыныраков А.Р.::6::175,57::Кыныраков А.Р.,Кыныраков А.Р.,6,S1->S2->S3->O0,4,O,O0,1.0
57::Кыныраков А.Р.::7::176,57::Кыныраков А.Р.,Кыныраков А.Р.,7,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
57::Кыныраков А.Р.::7::176,57::Кыныраков А.Р.,Кыныраков А.Р.,7,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
57::Кыныраков А.Р.::7::176,57::Кыныраков А.Р.,Кыныраков А.Р.,7,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
57::Кыныраков А.Р.::7::176,57::Кыныраков А.Р.,Кыныраков А.Р.,7,S1->S2->S3->O0,4,O,O0,1.0
57::Кыныраков А.Р.::8::177,57::Кыныраков А.Р.,Кыныраков А.Р.,8,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
57::Кыныраков А.Р.::8::177,57::Кыныраков А.Р.,Кыныраков А.Р.,8,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
57::Кыныраков А.Р.::8::177,57::Кыныраков А.Р.,Кыныраков А.Р.,8,S1->S2->S3->O0,3,S3,x_s3_vup=5.0000,1.0
57::Кыныраков А.Р.::8::177,57::Кыныраков А.Р.,Кыныраков А.Р.,8,S1->S2->S3->O0,4,O,O0,1.0
57::Кыныраков А.Р.::9::178,57::Кыныраков А.Р.,Кыныраков А.Р.,9,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
57::Кыныраков А.Р.::9::178,57::Кыныраков А.Р.,Кыныраков А.Р.,9,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
